"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.552063417E0,2.185498445E0,-8.340246212E-1,-5.757460892E-2,2.339939179E0
2.562030417E0,2.739580162E0,-7.758840019E-1,1.670765128E-1,2.852228955E0
2.571997417E0,2.856161948E0,-7.105419517E-2,3.003966111E-1,2.872794440E0
2.581963417E0,2.792323802E0,4.764855105E-1,7.414210975E-2,2.833656244E0
2.591930417E0,2.736384074E0,9.929864413E-1,-2.174982959E-1,2.919096672E0
2.601897417E0,2.768215439E0,1.521878207E0,-3.457769249E-1,3.177843872E0
2.611864417E0,2.668007904E0,1.592987366E0,-6.613949347E-1,3.176998297E0
2.621831417E0,2.473969222E0,1.376343933E0,-1.116115208E0,3.043116739E0
2.631797417E0,2.603765130E0,1.177520474E0,-1.499221416E0,3.227043875E0
2.641764417E0,2.870384423E0,8.953016871E-1,-1.913839291E0,3.564190326E0
2.651731417E0,3.402563201E0,4.159188813E-1,-2.138347814E0,4.040167846E0
2.661698417E0,4.142022850E0,5.085381925E-2,-1.959574604E0,4.582452621E0
2.671665417E0,4.588457765E0,-1.569784445E-1,-1.537485010E0,4.841740085E0
2.681631417E0,4.699233558E0,-9.846752089E-1,-9.161735427E-1,4.887919318E0
2.691598417E0,4.258628609E0,-1.856314384E0,-6.486602837E-1,4.690690875E0
2.701565417E0,3.272646840E0,-2.554946142E0,-8.064960761E-1,4.229468412E0
2.711532417E0,2.604901244E0,-3.299334701E0,-8.998169801E-1,4.298929002E0
2.721499417E0,2.286144961E0,-3.394846045E0,-3.471703894E-1,4.107549845E0
2.731465417E0,1.822661904E0,-2.771465614E0,3.592856010E-1,3.336495797E0
2.741432417E0,1.595837737E0,-1.955717635E0,7.025575056E-1,2.620136752E0
2.751399417E0,1.257545906E0,-1.463338223E0,9.530809486E-1,2.152009237E0
2.761366417E0,7.088605848E-1,-7.519683051E-1,1.113040742E0,1.518815115E0
2.771332417E0,2.961898318E-1,-7.527471542E-2,1.323081792E0,1.357917570E0
2.781299417E0,-1.751185539E-1,4.800020260E-1,1.559425956E0,1.640999014E0
2.791266417E0,-5.976871812E-1,1.195090188E0,1.692849623E0,2.156666495E0
2.801233417E0,-1.164975273E0,1.484073619E0,1.687358357E0,2.531169713E0
2.811200417E0,-1.815404339E0,1.629699109E0,1.514105649E0,2.871258961E0
2.821166417E0,-2.428529486E0,1.626831635E0,1.402263909E0,3.242017998E0
2.831133417E0,-2.883123459E0,1.588381514E0,1.424520312E0,3.586727594E0
2.841100417E0,-3.071911926E0,1.554792184E0,1.440258824E0,3.732072761E0
2.851067417E0,-2.815089936E0,1.363494092E0,1.429746553E0,3.439189249E0
2.861034417E0,-2.271164248E0,8.184534860E-1,1.372620426E0,2.777073997E0
2.871000417E0,-1.844680471E0,1.839563280E-1,1.336590468E0,2.285423385E0
2.880967417E0,-1.459192547E0,9.935588837E-3,1.317771058E0,1.966179586E0
2.890934417E0,-1.296990200E0,-3.721284986E-2,1.245120134E0,1.798302678E0
2.900901417E0,-1.451676828E0,2.256001979E-1,1.168418260E0,1.877088781E0
2.910867417E0,-1.792384436E0,3.523725110E-1,1.150235027E0,2.158668333E0
2.920834417E0,-2.181344145E0,7.196109831E-2,1.121352267E0,2.453746439E0
2.930801417E0,-2.504156057E0,-1.653615975E-1,1.052766181E0,2.721480966E0
2.940768417E0,-2.691302041E0,-2.300440818E-1,8.837065854E-1,2.842000050E0
2.950735417E0,-2.719188582E0,-9.472723246E-2,5.691311342E-1,2.779724814E0
2.960701417E0,-2.474086166E0,2.368005395E-1,1.594002881E-1,2.490499007E0
2.970668417E0,-1.726265291E0,3.714923215E-1,-2.211083668E-1,1.779575036E0
2.980635417E0,-8.604338631E-1,3.271645796E-1,-4.459694767E-1,1.022874317E0
2.990602417E0,-1.963667509E-1,9.135163486E-2,-6.337674254E-1,6.697508280E-1
3.000569417E0,-6.025497258E-2,-5.676248914E-1,-8.185780317E-1,9.979472296E-1
3.010535417E0,2.017289400E-1,-9.446632969E-1,-1.046634645E0,1.424263806E0
3.020502417E0,1.894592889E-1,-1.289104645E0,-1.838302474E0,2.253229148E0
3.030469417E0,2.629628827E-1,-2.034926941E0,-2.973947675E0,3.613093122E0
3.040436417E0,3.087892659E-1,-2.917420887E0,-4.042324022E0,4.994705091E0
3.050403417E0,-2.897514626E-2,-3.099116097E0,-4.096723008E0,5.136973773E0
3.060369417E0,-4.150520316E-1,-1.797881988E0,-3.112596853E0,3.618412221E0
3.070336417E0,-3.389828257E-1,-6.019977486E-1,-2.271135743E0,2.373893049E0
3.080303417E0,-4.367109954E-2,1.520837402E-1,-2.153653047E0,2.159457820E0
3.090270417E0,3.145103279E-1,9.447445732E-1,-2.006664425E0,2.240125257E0
3.100236417E0,3.970085473E-1,1.498201076E0,-1.701117001E0,2.301308607E0
