"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.507585580E0,3.804271221E-1,-1.247955680E0,-4.314162254E0,4.507118163E0
1.512590684E0,1.145084798E-1,-9.385568500E-1,-4.400420189E0,4.500855362E0
1.517595789E0,-6.899446249E-2,-6.992300749E-1,-4.333931923E0,4.390518061E0
1.522600893E0,-2.465128005E-1,-5.196620822E-1,-4.167795658E0,4.207295793E0
1.527605997E0,-3.985820115E-1,-3.803957701E-1,-3.964421749E0,4.002525249E0
1.532611101E0,-5.393233299E-1,-2.575770617E-1,-3.614139557E0,3.663225400E0
1.537616205E0,-5.769528151E-1,-2.137597799E-1,-3.212826729E0,3.271211302E0
1.542621309E0,-5.340012312E-1,-2.923047543E-1,-2.846502781E0,2.910872286E0
1.547626414E0,-4.050103724E-1,-4.457508922E-1,-2.567475319E0,2.637168325E0
1.552631518E0,-3.134980500E-1,-5.600265861E-1,-2.318104744E0,2.405310876E0
1.557636622E0,-2.730054259E-1,-5.929335356E-1,-2.126861095E0,2.224778699E0
1.562641726E0,-2.447014451E-1,-5.546085238E-1,-2.031710148E0,2.120215918E0
