"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.056095109E0,3.948637247E0,3.087323189E0,7.229291916E0
7.058096984E0,4.302978992E0,3.264493942E0,7.439981937E0
7.060098859E0,4.566341400E0,3.489548922E0,7.607575893E0
7.062100734E0,4.757877350E0,3.705027103E0,7.779958248E0
7.064102609E0,4.896740913E0,3.906140089E0,7.918822289E0
7.066104484E0,4.987720490E0,4.131195068E0,7.952341080E0
7.068106359E0,5.045181751E0,4.327519417E0,7.957129478E0
7.070108234E0,5.049970150E0,4.475960255E0,7.899668694E0
7.072110109E0,5.049970150E0,4.614823818E0,7.827842236E0
7.074111984E0,5.040393353E0,4.686649799E0,7.746439457E0
7.076113859E0,4.997297287E0,4.748898983E0,7.679401875E0
7.078115734E0,4.935048103E0,4.787206173E0,7.593210697E0
7.080117609E0,4.863222122E0,4.796782970E0,7.521384716E0
7.082119484E0,4.738723755E0,4.777629375E0,7.444770336E0
7.084121359E0,4.609436989E0,4.763264179E0,7.353790283E0
7.086123234E0,4.475361347E0,4.729745388E0,7.262810707E0
7.088125109E0,4.298190594E0,4.691438198E0,7.205349922E0
7.090126984E0,4.116231441E0,4.662707806E0,7.100005150E0
7.092128859E0,3.910329819E0,4.624400616E0,6.985083580E0
7.094130734E0,3.666121244E0,4.547786236E0,6.889315605E0
7.096132609E0,3.397970676E0,4.514267445E0,6.779181957E0
7.098134484E0,3.172915697E0,4.490325451E0,6.621164799E0
7.100136359E0,2.976591349E0,4.514267445E0,6.429628849E0
7.102138234E0,2.727594376E0,4.504690647E0,6.262034416E0
7.104140109E0,2.454655409E0,4.538209438E0,6.132747650E0
7.106141984E0,2.258330822E0,4.624400616E0,6.041768074E0
7.108143859E0,2.009333849E0,4.681861401E0,5.960365295E0
7.110145734E0,1.774701953E0,4.777629375E0,5.936423302E0
7.112147609E0,1.602319479E0,4.906916618E0,5.878962040E0
7.114149484E0,1.401206493E0,5.040991783E0,5.907692909E0
7.116151359E0,1.971026540E0,5.361814499E0,6.233304024E0
7.118153234E0,5.006874084E0,6.597222805E0,7.368155956E0
7.120155109E0,9.991601944E0,8.570044518E0,9.800664902E0
7.122156984E0,9.072228432E0,8.857349396E0,1.055723286E1
7.124158859E0,5.873575211E0,8.421604156E0,9.685743332E0
7.126160734E0,4.178480625E0,8.488641739E0,8.953117371E0
7.128162609E0,3.077147722E0,8.503006935E0,8.196549416E0
7.130164484E0,2.315791607E0,8.368931770E0,8.019378662E0
7.132166359E0,1.755548358E0,8.292317390E0,8.062474251E0
7.134168234E0,1.372476101E0,8.335412979E0,8.344989777E0
7.136170109E0,1.171363235E0,8.359354973E0,8.771158218E0
7.138171984E0,1.123479128E0,8.158242226E0,9.139864922E0
7.140173859E0,1.353322506E0,7.856573105E0,9.585186958E0
7.142175734E0,1.808220863E0,7.473500729E0,1.008318043E1
7.144177609E0,2.325368404E0,7.052121162E0,1.056202126E1
7.146179484E0,2.904765129E0,6.630741596E0,1.103128433E1
7.148181359E0,3.498527288E0,6.305130005E0,1.143829823E1
7.150183234E0,3.934272051E0,5.969942093E0,1.181179428E1
7.152185109E0,4.274248600E0,5.706579685E0,1.213740540E1
7.154186984E0,4.360439777E0,5.443217754E0,1.241513252E1
7.156188859E0,4.322132587E0,5.285200119E0,1.259230423E1
7.158190734E0,4.240729809E0,5.213374138E0,1.268328381E1
7.160192609E0,4.097077847E0,5.179855347E0,1.272159100E1
7.162194484E0,3.977367640E0,5.227739334E0,1.270722580E1
7.164196359E0,3.886387825E0,5.323507309E0,1.264976501E1
7.166198234E0,3.809773445E0,5.491101742E0,1.251568985E1
7.168200109E0,3.699640274E0,5.653907299E0,1.235767174E1
7.170201984E0,3.594295263E0,5.807136059E0,1.216134739E1
7.172203859E0,3.512892485E0,5.936423302E0,1.185967827E1
7.174205734E0,3.412335873E0,6.008249283E0,1.154364395E1
7.176207609E0,3.306991100E0,6.003460884E0,1.110789871E1
7.178209484E0,3.302202702E0,5.984307289E0,1.064342403E1
7.180211359E0,3.302202702E0,5.898116112E0,1.018852520E1
7.182213234E0,3.278260708E0,5.792770863E0,9.700108528E0
7.184215109E0,3.235165119E0,5.697002888E0,9.202114105E0
7.186216984E0,3.187281132E0,5.567716122E0,8.771158218E0
7.188218859E0,3.153762102E0,5.419275761E0,8.268375397E0
7.190220734E0,3.077147722E0,5.309142113E0,7.890091896E0
7.192222609E0,2.947860956E0,5.170278549E0,7.511807919E0
7.194224484E0,2.828150749E0,5.060145378E0,7.210138321E0
7.196226359E0,2.727594376E0,4.988319397E0,6.851007938E0
7.198228234E0,2.689286947E0,4.935647011E0,6.563704014E0
7.200230109E0,2.622249365E0,4.993107796E0,6.309918404E0
7.202231984E0,2.555211782E0,5.069722176E0,6.118382454E0
7.204233859E0,2.469020605E0,5.165490150E0,5.941211700E0
7.206235734E0,2.354098797E0,5.294776917E0,5.730521679E0
7.208237609E0,2.210446835E0,5.433640957E0,5.596446514E0
7.210239484E0,2.052429438E0,5.562927723E0,5.462371349E0
7.212241359E0,1.923142552E0,5.744886875E0,5.371391296E0
7.214243234E0,1.803432465E0,5.902904510E0,5.266046524E0
7.216245109E0,1.688510776E0,6.056133270E0,5.199008942E0
7.218246984E0,1.587954283E0,6.161478043E0,5.131971359E0
7.220248859E0,1.530493379E0,6.338648796E0,5.088875771E0
7.222250734E0,1.501762986E0,6.443994045E0,5.084087372E0
7.224252609E0,1.492186189E0,6.625953197E0,5.079298973E0
7.226254484E0,1.492186189E0,6.793547153E0,5.127182961E0
7.228256359E0,1.506551385E0,6.922834396E0,5.160701752E0
7.230258234E0,1.592742682E0,7.090428352E0,5.199008942E0
7.232260109E0,1.698087573E0,7.248445511E0,5.246892929E0
7.234261984E0,1.865681648E0,7.416039944E0,5.333084106E0
7.236263859E0,2.047641039E0,7.535749912E0,5.452794552E0
7.238265734E0,2.277484417E0,7.717709064E0,5.572504520E0
7.240267609E0,2.516904593E0,7.851784706E0,5.754463673E0
7.242269484E0,2.756324768E0,7.952341080E0,5.888539314E0
7.244271359E0,2.962226152E0,8.086416245E0,6.041768074E0
7.246273234E0,3.187281132E0,8.215703011E0,6.175843239E0
7.248275109E0,3.359663486E0,8.364143372E0,6.314706802E0
7.250276984E0,3.512892485E0,8.459911346E0,6.467936039E0
7.252278859E0,3.723582268E0,8.613141060E0,6.678625584E0
7.254280734E0,3.958214045E0,8.766369820E0,6.870162010E0
7.256282609E0,4.207211018E0,8.933963776E0,7.042544365E0
7.258284484E0,4.460996151E0,9.063250542E0,7.190984726E0
7.260286359E0,4.724358559E0,9.178172112E0,7.344213486E0
7.262288234E0,5.064335346E0,9.336189270E0,7.439981937E0
7.264290109E0,5.322908878E0,9.422380447E0,7.554903507E0
7.266291984E0,5.528810501E0,9.484629631E0,7.602787495E0
7.268293859E0,5.768230438E0,9.503783226E0,7.607575893E0
7.270295734E0,5.878363609E0,9.494206429E0,7.569268703E0
7.272297609E0,5.926247597E0,9.446322441E0,7.454347134E0
7.274299484E0,5.749076843E0,9.350554466E0,7.387309551E0
7.276301359E0,5.452195644E0,9.178172112E0,7.243657112E0
7.278303234E0,5.035604954E0,8.996212959E0,7.080851555E0
7.280305109E0,4.542399406E0,8.771158218E0,6.946776390E0
7.282306984E0,4.030039787E0,8.512583733E0,6.822277546E0
7.284308859E0,3.488950491E0,8.230068207E0,6.760028362E0
7.286310734E0,3.019686937E0,7.933187485E0,6.726509571E0
7.288312609E0,2.627037764E0,7.636306286E0,6.707355976E0
7.290314484E0,2.320580006E0,7.358579159E0,6.678625584E0
7.292316359E0,2.023699045E0,7.071274757E0,6.673837185E0
7.294318234E0,1.760336757E0,6.807912350E0,6.688202381E0
7.296320109E0,1.549647093E0,6.616376400E0,6.702567577E0
7.298321984E0,1.329380512E0,6.443994045E0,6.683413982E0
7.300323859E0,1.109113932E0,6.314706802E0,6.683413982E0
7.302325734E0,9.367313981E-1,6.247669220E0,6.692990780E0
7.304327609E0,8.122329116E-1,6.190208435E0,6.745663166E0
7.306329484E0,6.685808301E-1,6.156689644E0,6.793547153E0
7.308331359E0,5.584475398E-1,6.118382454E0,6.870162010E0
7.310333234E0,4.674678743E-1,6.132747650E0,6.946776390E0
7.312335109E0,4.052186310E-1,6.118382454E0,7.037755966E0
7.314336984E0,3.429693878E-1,6.118382454E0,7.195773125E0
7.316338859E0,2.807201445E-1,6.084863663E0,7.368155956E0
7.318340734E0,2.280477136E-1,6.104017258E0,7.530961514E0
7.320342609E0,2.136825025E-1,6.080075264E0,7.645883083E0
7.322344484E0,1.801636815E-1,6.036979675E0,7.789535046E0
7.324346359E0,1.274912357E-1,6.017826080E0,7.899668694E0
7.326348234E0,2.214636654E-2,5.965153694E0,7.981071472E0
7.328350109E0,-1.789665818E-1,5.816712856E0,8.067262650E0
7.330351984E0,-3.609259129E-1,5.673060894E0,8.191761017E0
7.332353859E0,-4.950011969E-1,5.591658115E0,8.335412979E0
7.334355734E0,-6.194996834E-1,5.519832134E0,8.421604156E0
7.336357609E0,-6.625953317E-1,5.438429356E0,8.469488144E0
7.338359484E0,-6.578069329E-1,5.380968094E0,8.455122948E0
7.340361359E0,-6.386532784E-1,5.357026100E0,8.503006935E0
7.342363234E0,-6.721721292E-1,5.357026100E0,8.531737328E0
7.344365109E0,-7.009025216E-1,5.380968094E0,8.546102524E0
7.346366984E0,-6.721721292E-1,5.409698963E0,8.565256119E0
7.348368859E0,-5.907692909E-1,5.452794552E0,8.507795334E0
7.350370734E0,-5.189431906E-1,5.538985729E0,8.464699745E0
7.352372609E0,-4.375403523E-1,5.553350925E0,8.402450562E0
7.354374484E0,-3.082534671E-1,5.586869717E0,8.321047783E0
7.356376359E0,-1.789665818E-1,5.629965305E0,8.196549416E0
7.358378234E0,-5.446808785E-2,5.663484097E0,8.033743858E0
7.360380109E0,6.524199992E-2,5.711368084E0,7.904457092E0
7.362381984E0,1.753752679E-1,5.740098476E0,7.736862659E0
7.364383859E0,2.280477136E-1,5.764040470E0,7.574057102E0
7.366385734E0,2.998737693E-1,5.811924458E0,7.454347134E0
7.368387609E0,3.381809890E-1,5.821501255E0,7.281964302E0
7.370389484E0,3.238157928E-1,5.859808445E0,7.190984726E0
7.372391359E0,3.381809890E-1,5.864596844E0,7.100005150E0
7.374393234E0,3.716998100E-1,5.878962040E0,6.985083580E0
7.376395109E0,4.100070298E-1,5.917269707E0,6.884527206E0
7.378396984E0,4.818331003E-1,5.993884087E0,6.817489147E0
7.380398859E0,5.392939448E-1,6.060921669E0,6.760028362E0
7.382400734E0,6.015431881E-1,6.147112846E0,6.697779179E0
7.384402609E0,6.925228238E-1,6.238092422E0,6.635529995E0
7.386404484E0,7.547720671E-1,6.324283600E0,6.568492413E0
7.388406359E0,8.505401611E-1,6.415263653E0,6.511031628E0
7.390408234E0,9.415197968E-1,6.506243229E0,6.467936039E0
7.392410109E0,1.032499433E0,6.611588001E0,6.453570843E0
7.394411984E0,1.094748735E0,6.697779179E0,6.453570843E0
7.396413859E0,1.176151633E0,6.783970356E0,6.453570843E0
7.398415734E0,1.267131209E0,6.851007938E0,6.463147640E0
7.400417609E0,1.353322506E0,6.927622795E0,6.472724438E0
7.402419484E0,1.473032594E0,6.965929985E0,6.491878033E0
7.404421359E0,1.573589087E0,6.989871979E0,6.477512836E0
7.406423234E0,1.683722377E0,6.999448776E0,6.491878033E0
7.408425109E0,1.784278870E0,6.985083580E0,6.511031628E0
7.410426984E0,1.865681648E0,6.989871979E0,6.530185223E0
7.412428859E0,1.951872945E0,7.013813972E0,6.496666431E0
7.414430734E0,2.009333849E0,7.004237175E0,6.472724438E0
7.416432609E0,2.062006235E0,6.994660378E0,6.477512836E0
7.418434484E0,2.114678621E0,6.970718384E0,6.530185223E0
7.420436359E0,2.143409014E0,6.965929985E0,6.530185223E0
7.422438234E0,2.157774210E0,6.946776390E0,6.534973621E0
7.424440109E0,2.152985811E0,6.932411194E0,6.554127216E0
7.426441984E0,2.167351007E0,6.889315605E0,6.683413982E0
7.428443859E0,2.114678621E0,6.879738808E0,6.851007938E0
7.430445734E0,2.076371431E0,6.812700748E0,6.941987991E0
7.432447609E0,2.014122248E0,6.769605160E0,7.028179169E0
7.434449484E0,1.942296147E0,6.688202381E0,7.133523941E0
7.436451359E0,1.903988957E0,6.592434406E0,7.329848289E0
7.438453234E0,1.817797661E0,6.496666431E0,7.507019520E0
7.440455109E0,1.789067268E0,6.400898457E0,7.679401875E0
7.442456984E0,1.736394763E0,6.309918404E0,7.861361504E0
7.444458859E0,1.674145579E0,6.238092422E0,8.048109055E0
7.446460734E0,1.611896276E0,6.147112846E0,8.172607422E0
7.448462609E0,1.549647093E0,6.075286865E0,8.325836182E0
7.450464484E0,1.449090600E0,6.013037682E0,8.536525726E0
7.452466359E0,1.372476101E0,5.946000099E0,8.651448250E0
7.454468234E0,1.334168911E0,5.912481308E0,8.766369820E0
7.456470109E0,1.243189216E0,5.878962040E0,8.900444984E0
7.458471984E0,1.118690729E0,5.859808445E0,9.048885345E0
7.460473859E0,1.037287831E0,5.850231647E0,9.139864922E0
7.462475734E0,9.894038439E-1,5.821501255E0,9.192537308E0
7.464477609E0,9.367313981E-1,5.783194065E0,9.221267700E0
7.466479484E0,8.696937561E-1,5.778405666E0,9.240421295E0
7.468481359E0,7.691373229E-1,5.768828869E0,9.302670479E0
7.470483234E0,6.973112226E-1,5.759252071E0,9.317035675E0
7.472485109E0,6.015431881E-1,5.773617268E0,9.364919662E0
7.474486984E0,5.297171474E-1,5.835866451E0,9.345766068E0
7.476488859E0,4.626794755E-1,5.855020046E0,9.317035675E0
7.478490734E0,4.291606545E-1,5.917269707E0,9.235632896E0
7.480492609E0,3.525462151E-1,5.931634903E0,9.163806915E0
7.482494484E0,3.238157928E-1,5.989095688E0,9.068038940E0
7.484496359E0,2.855085433E-1,6.017826080E0,8.924386978E0
7.486498234E0,2.519897223E-1,6.041768074E0,8.823830605E0
7.488500109E0,1.610100716E-1,6.060921669E0,8.704120636E0
7.490501984E0,1.227028370E-1,6.060921669E0,8.593987465E0
7.492503859E0,9.397241473E-2,6.032191277E0,8.493430138E0
7.494505734E0,7.481880486E-2,6.051344872E0,8.364143372E0
7.496507609E0,6.524199992E-2,6.013037682E0,8.220491409E0
7.498509484E0,6.524199992E-2,6.013037682E0,8.124723434E0
7.500511359E0,1.227028370E-1,5.993884087E0,7.976283073E0
7.502513234E0,1.993172914E-1,6.032191277E0,7.846996307E0
7.504515109E0,2.902969420E-1,6.041768074E0,7.727285862E0
7.506516984E0,3.525462151E-1,6.075286865E0,7.650671482E0
7.508518859E0,4.674678743E-1,6.080075264E0,7.583633900E0
7.510520734E0,5.536591411E-1,6.104017258E0,7.478289127E0
7.512522609E0,6.206967831E-1,6.123170853E0,7.420828342E0
7.514524484E0,6.925228238E-1,6.156689644E0,7.363367558E0
7.516526359E0,7.547720671E-1,6.137536049E0,7.315483093E0
7.518528234E0,8.361749649E-1,6.161478043E0,7.262810707E0
7.520530109E0,8.696937561E-1,6.151901245E0,7.243657112E0
7.522531984E0,8.792705536E-1,6.151901245E0,7.171831131E0
7.524533859E0,9.175778031E-1,6.147112846E0,7.114370346E0
7.526535734E0,9.319429994E-1,6.142324448E0,7.090428352E0
7.528537609E0,9.175778031E-1,6.137536049E0,7.032967567E0
7.530539484E0,9.271546006E-1,6.151901245E0,7.004237175E0
7.532541359E0,9.606734514E-1,6.156689644E0,6.951564789E0
7.534543234E0,9.654618502E-1,6.171054840E0,6.894104004E0
7.536545109E0,9.989806414E-1,6.194996834E0,6.884527206E0
7.538546984E0,9.989806414E-1,6.185420036E0,6.807912350E0
7.540548859E0,1.003769040E0,6.204573631E0,6.779181957E0
7.542550734E0,9.846154451E-1,6.209362030E0,6.750451565E0
7.544552609E0,9.846154451E-1,6.262034416E0,6.688202381E0
7.546554484E0,9.654618502E-1,6.295553207E0,6.621164799E0
7.548556359E0,9.558850527E-1,6.333860397E0,6.597222805E0
7.550558234E0,9.463081956E-1,6.372167587E0,6.578069210E0
7.552560109E0,9.654618502E-1,6.405686855E0,6.582857609E0
7.554561984E0,9.846154451E-1,6.487089634E0,6.554127216E0
7.556563859E0,1.066018343E0,6.544550419E0,6.568492413E0
7.558565734E0,1.128267527E0,6.602011204E0,6.573280811E0
7.560567609E0,1.224035621E0,6.621164799E0,6.578069210E0
7.562569484E0,1.276708007E0,6.645106792E0,6.606799603E0
7.564571359E0,1.334168911E0,6.630741596E0,6.606799603E0
7.566573234E0,1.410783410E0,6.611588001E0,6.645106792E0
7.568575109E0,1.516128182E0,6.621164799E0,6.669048786E0
7.570576984E0,1.587954283E0,6.592434406E0,6.697779179E0
7.572578859E0,1.650203466E0,6.578069210E0,6.798335552E0
7.574580734E0,1.698087573E0,6.587646008E0,6.874950409E0
7.576582609E0,1.726817966E0,6.554127216E0,6.932411194E0
7.578584484E0,1.707664371E0,6.539762020E0,7.009025574E0
7.580586359E0,1.736394763E0,6.515820026E0,7.090428352E0
7.582588234E0,1.741183162E0,6.544550419E0,7.152677536E0
7.584590109E0,1.731606364E0,6.549338818E0,7.162254333E0
7.586591984E0,1.722029567E0,6.578069210E0,7.186196327E0
7.588593859E0,1.683722377E0,6.554127216E0,7.229291916E0
7.590595734E0,1.607107878E0,6.530185223E0,7.310694695E0
7.592597609E0,1.573589087E0,6.549338818E0,7.401674747E0
7.594599484E0,1.554435492E0,6.578069210E0,7.449558735E0
7.596601359E0,1.530493379E0,6.625953197E0,7.521384716E0
7.598603234E0,1.492186189E0,6.654683590E0,7.612364292E0
7.600605109E0,1.473032594E0,6.659471989E0,7.688978672E0
7.602606984E0,1.420360208E0,6.659471989E0,7.765593052E0
7.604608859E0,1.367687702E0,6.659471989E0,7.784746647E0
7.606610734E0,1.334168911E0,6.640318394E0,7.756016254E0
7.608612609E0,1.276708007E0,6.606799603E0,7.727285862E0
7.610614484E0,1.200093627E0,6.568492413E0,7.684190273E0
7.612616359E0,1.118690729E0,6.467936039E0,7.626729488E0
7.614618234E0,1.056441545E0,6.400898457E0,7.559691906E0
7.616620109E0,1.046864748E0,6.376956463E0,7.526173115E0
7.618621984E0,9.941922426E-1,6.309918404E0,7.387309551E0
7.620623859E0,9.127894044E-1,6.209362030E0,7.291541100E0
7.622625734E0,8.888474107E-1,6.156689644E0,7.286752701E0
7.624627609E0,8.936358094E-1,6.190208435E0,7.305906296E0
7.626629484E0,8.409633636E-1,6.185420036E0,7.301117897E0
7.628631359E0,7.882909179E-1,6.180631638E0,7.253233910E0
7.630633234E0,6.781576276E-1,6.027402878E0,6.922834396E0
7.632635109E0,5.919663906E-1,5.965153694E0,6.803123951E0
7.634636984E0,5.632359385E-1,5.902904510E0,6.736086369E0
7.636638859E0,5.536591411E-1,5.926846504E0,6.697779179E0
7.638640734E0,6.302735806E-1,6.036979675E0,6.985083580E0
7.640642609E0,6.590040326E-1,6.046556473E0,7.028179169E0
7.642644484E0,6.350619793E-1,6.051344872E0,6.922834396E0
7.644646359E0,6.542156339E-1,6.065710068E0,6.903680801E0
7.646648234E0,6.877344251E-1,6.094440460E0,6.822277546E0
7.648650109E0,6.877344251E-1,6.099228859E0,6.774393559E0
7.650651984E0,7.212532759E-1,6.147112846E0,6.855796337E0
7.652653859E0,7.260416746E-1,6.151901245E0,6.769605160E0
7.654655734E0,7.787141204E-1,6.194996834E0,6.817489147E0
7.656657609E0,7.930793166E-1,6.194996834E0,6.774393559E0
7.658659484E0,8.026561141E-1,6.309918404E0,6.937199593E0
7.660661359E0,6.973112226E-1,6.405686855E0,6.865373611E0
7.662663234E0,7.020996213E-1,6.300341606E0,6.678625584E0
7.664665109E0,7.116764784E-1,6.305130005E0,6.692990780E0
7.666666984E0,8.313865662E-1,6.281188011E0,6.783970356E0
7.668668859E0,9.367313981E-1,6.228515625E0,6.841431141E0
7.670670734E0,1.003769040E0,6.161478043E0,6.836642742E0
7.672672609E0,1.075595140E0,6.127959251E0,6.822277546E0
7.674674484E0,1.061229944E0,6.056133270E0,6.697779179E0
7.676676359E0,1.118690729E0,6.137536049E0,6.836642742E0
7.678678234E0,1.185728431E0,6.127959251E0,6.870162010E0
7.680680109E0,1.267131209E0,6.137536049E0,6.927622795E0
7.682681984E0,1.310226917E0,6.113594055E0,6.913257599E0
7.684683859E0,1.348534107E0,6.104017258E0,6.764816761E0
7.686685734E0,1.449090600E0,6.123170853E0,6.831854343E0
7.688687609E0,1.540070295E0,6.190208435E0,6.884527206E0
7.690689484E0,1.635838270E0,6.204573631E0,6.937199593E0
7.692691359E0,1.707664371E0,6.214150429E0,6.879738808E0
7.694693234E0,1.722029567E0,6.199785233E0,6.779181957E0
7.696695109E0,1.832162857E0,6.266822815E0,6.874950409E0
7.698696984E0,1.923142552E0,6.305130005E0,6.870162010E0
7.700698859E0,1.980603337E0,6.329071999E0,6.860584736E0
7.702700734E0,2.062006235E0,6.338648796E0,6.788758755E0
7.704702609E0,2.205658197E0,6.420052052E0,6.927622795E0
7.706704484E0,2.287061214E0,6.448782444E0,6.836642742E0
7.708706359E0,2.378040791E0,6.487089634E0,6.807912350E0
7.710708234E0,2.588730574E0,6.606799603E0,7.004237175E0
7.712710109E0,2.641402960E0,6.640318394E0,6.941987991E0
7.714711984E0,2.540846586E0,6.621164799E0,6.692990780E0
7.716713859E0,2.545634985E0,6.635529995E0,6.664260387E0
7.718715734E0,2.536058187E0,6.640318394E0,6.625953197E0
7.720717609E0,2.512116194E0,6.673837185E0,6.621164799E0
7.722719484E0,2.483385801E0,6.669048786E0,6.592434406E0
7.724721359E0,2.488174200E0,6.697779179E0,6.649895191E0
7.726723234E0,2.435501575E0,6.707355976E0,6.664260387E0
7.728725109E0,2.421136379E0,6.745663166E0,6.669048786E0
7.730726984E0,2.401982784E0,6.769605160E0,6.736086369E0
7.732728859E0,2.397194386E0,6.774393559E0,6.764816761E0
7.734730734E0,2.401982784E0,6.807912350E0,6.836642742E0
7.736732609E0,2.378040791E0,6.827065945E0,6.860584736E0
7.738734484E0,2.382829189E0,6.870162010E0,6.932411194E0
7.740736359E0,2.354098797E0,6.879738808E0,6.961141586E0
7.742738234E0,2.392405987E0,6.846219540E0,6.985083580E0
7.744740109E0,2.445078373E0,6.874950409E0,7.071274757E0
7.746741984E0,2.445078373E0,6.841431141E0,7.114370346E0
7.748743859E0,2.425924778E0,6.803123951E0,7.095216751E0
7.750745734E0,2.469020605E0,6.740874767E0,7.152677536E0
7.752747609E0,2.512116194E0,6.731297970E0,7.248445511E0
7.754749484E0,2.483385801E0,6.654683590E0,7.234080315E0
7.756751359E0,2.464232206E0,6.649895191E0,7.286752701E0
7.758753234E0,2.464232206E0,6.592434406E0,7.305906296E0
7.760755109E0,2.483385801E0,6.544550419E0,7.358579159E0
7.762756984E0,2.464232206E0,6.487089634E0,7.310694695E0
7.764758859E0,2.492962599E0,6.458359241E0,7.329848289E0
7.766760734E0,2.449866772E0,6.439205647E0,7.315483093E0
7.768762609E0,2.469020605E0,6.415263653E0,7.325059891E0
7.770764484E0,2.516904593E0,6.391321659E0,7.305906296E0
7.772766359E0,2.564788580E0,6.405686855E0,7.315483093E0
7.774768234E0,2.564788580E0,6.386533260E0,7.277175903E0
7.776770109E0,2.574365377E0,6.386533260E0,7.272387505E0
7.778771984E0,2.612672567E0,6.386533260E0,7.277175903E0
7.780773859E0,2.607884169E0,6.372167587E0,7.243657112E0
7.782775734E0,2.574365377E0,6.396110058E0,7.219715118E0
7.784777609E0,2.540846586E0,6.410475254E0,7.205349922E0
7.786779484E0,2.526481390E0,6.415263653E0,7.157465935E0
7.788781359E0,2.550423384E0,6.405686855E0,7.109581947E0
7.790783234E0,2.550423384E0,6.420052052E0,7.066486359E0
7.792785109E0,2.536058187E0,6.424840450E0,7.023390770E0
7.794786984E0,2.536058187E0,6.453570843E0,6.965929985E0
7.796788859E0,2.521692991E0,6.472724438E0,6.961141586E0
7.798790734E0,2.516904593E0,6.534973621E0,6.975506783E0
7.800792609E0,2.564788580E0,6.568492413E0,6.961141586E0
7.802794484E0,2.593518972E0,6.616376400E0,6.970718384E0
